1,90020,1e-4,1e-4,0.1,0.05,0.0015,1e-4,1,5
1,90227,5e-4,1e-4,0.1,0.05,0.0015,1e-4,0.3,5
1,92109,0.5e-2,1e-4,0.1,0.05,0.0015,1e-4,1,5
